,Date,Open,High,Low,Close,Volume
0,2021-11-06,8.583,8.72,8.641,8.72,12162.36
1,2021-11-05,8.568,9.175,9.153,8.646,221551.48
2,2021-11-04,9.098,10.268,9.793,9.157,306835.46
3,2021-11-03,9.013,9.826,9.822,9.797,173322.0
4,2021-11-02,9.136,10.0,9.249,9.822,171679.32
5,2021-11-01,8.305,10.0,8.537,9.251,574532.56
6,2021-10-31,8.061,8.64,8.549,8.53,244627.24
7,2021-10-30,8.488,9.076,9.037,8.546,331330.48
8,2021-10-29,8.493,9.111,8.561,9.025,202049.79
9,2021-10-28,7.936,8.678,8.039,8.574,302316.79
10,2021-10-27,7.753,9.358,9.183,8.009,606486.57
11,2021-10-26,9.071,10.084,10.01,9.18,203670.72
12,2021-10-25,9.415,10.44,9.519,10.002,189524.48
13,2021-10-24,9.318,10.103,10.012,9.519,147344.19
14,2021-10-23,9.861,10.265,10.208,10.023,144909.12
15,2021-10-22,10.129,10.824,10.273,10.209,209204.82
16,2021-10-21,9.821,11.0,10.789,10.254,363891.6
17,2021-10-20,10.434,11.911,11.216,10.778,652208.46
18,2021-10-19,9.348,13.444,9.565,11.212,1675443.76
19,2021-10-18,9.285,11.89,10.079,9.566,1154482.35
20,2021-10-17,8.013,15.979,8.199,10.103,2447071.0
21,2021-10-16,7.917,8.636,7.992,8.198,219209.96
22,2021-10-15,7.326,8.833,7.534,7.988,377142.82
23,2021-10-14,7.36,7.974,7.385,7.519,154249.63
24,2021-10-13,6.913,7.5,7.099,7.384,158657.43
25,2021-10-12,6.814,7.454,7.451,7.094,118045.98
26,2021-10-11,7.222,7.773,7.43,7.451,98488.05
27,2021-10-10,7.414,8.153,8.041,7.452,148399.71
28,2021-10-09,7.787,8.393,7.873,8.055,92206.69
29,2021-10-08,7.755,8.467,7.953,7.865,177290.94
30,2021-10-07,7.78,8.17,7.989,7.971,149755.56
31,2021-10-06,7.619,8.388,8.353,7.987,180874.44
32,2021-10-05,7.884,8.41,8.006,8.348,109317.55
