,Date,Open,High,Low,Close,Volume
0,2021-12-20,419.18,439.79,432.88,430.28,18385.27694272
1,2021-12-19,432.03,445.72,435.97,432.94,13235.71828535
2,2021-12-18,419.28,439.45,424.75,435.97,12535.12938981
3,2021-12-17,417.77,441.44,438.54,424.69,21501.91984389
4,2021-12-16,437.07,454.34,447.91,438.49,22112.3470586
5,2021-12-15,416.91,450.69,437.13,447.95,38358.03682563
6,2021-12-14,418.74,442.31,421.94,436.95,41655.34982222
7,2021-12-13,414.47,460.43,458.18,421.77,37258.57525284
8,2021-12-12,442.2,462.83,459.72,458.25,17389.82511373
9,2021-12-11,431.96,461.9,438.49,459.49,21522.63493475
10,2021-12-10,436.96,469.02,448.8,438.44,32171.86057894
11,2021-12-09,448.22,483.38,481.14,449.0,37717.27920677
12,2021-12-08,464.04,488.39,474.66,480.86,52466.149237
13,2021-12-07,464.25,503.02,474.98,474.53,67173.0366273
14,2021-12-06,419.46,481.77,453.85,475.54,88034.99149019
15,2021-12-05,435.81,478.53,473.94,453.74,67370.46296979
16,2021-12-04,348.28,535.36,532.64,473.7,99131.62180388
17,2021-12-03,520.01,568.47,561.89,532.62,28127.06770381
18,2021-12-02,558.63,575.28,570.9,561.71,17106.94010967
19,2021-12-01,565.27,587.11,570.95,570.92,22691.88003239
20,2021-11-30,557.4,588.18,576.17,570.69,23330.57869122
21,2021-11-29,557.46,581.95,569.45,575.75,24804.57466907
22,2021-11-28,531.44,569.45,563.0,569.26,25238.48807107
23,2021-11-27,555.39,573.59,557.62,563.2,17218.06290044
24,2021-11-26,542.0,619.19,617.4,557.5,63580.93996894
25,2021-11-25,607.98,641.81,618.62,616.85,44915.52865835
26,2021-11-24,558.67,620.12,571.18,618.86,47529.75288872
27,2021-11-23,546.67,576.01,557.22,571.23,16845.55462225
28,2021-11-22,547.27,578.73,575.7,557.19,24438.81712613
29,2021-11-21,569.07,585.82,584.99,575.13,10505.35010515
30,2021-11-20,565.15,588.84,574.73,584.79,17861.61744778
31,2021-11-19,547.42,578.41,554.62,574.89,24545.16232214
32,2021-11-18,543.55,602.1,595.17,554.52,37452.13975101
33,2021-11-17,577.93,603.73,598.44,595.05,24637.8499992
34,2021-11-16,572.57,665.89,665.85,598.72,50038.81992321
35,2021-11-15,664.46,686.0,679.32,665.72,18814.3800039
36,2021-11-14,657.4,679.9,665.81,679.31,18786.46156575
37,2021-11-13,655.63,670.64,668.32,665.63,17351.9513766
38,2021-11-12,646.82,684.63,676.04,668.38,49393.43178426
39,2021-11-11,658.8,680.8,663.03,676.34,30542.70874295
40,2021-11-10,645.22,729.16,717.77,663.19,72232.88874156
41,2021-11-09,636.75,731.88,638.56,717.57,103801.06653085
42,2021-11-08,599.41,643.0,600.9,638.53,40205.62162573
43,2021-11-07,586.29,600.9,588.12,600.9,8661.68864813
44,2021-11-06,577.41,602.9,598.11,588.08,15602.70507278
45,2021-11-05,592.2,636.04,595.95,598.22,43075.02925717
46,2021-11-04,586.97,613.51,611.63,596.13,17685.94915364
47,2021-11-03,589.12,619.41,598.85,611.44,31659.30564436
48,2021-11-02,582.83,609.04,587.45,599.07,21716.663407
49,2021-11-01,579.04,600.0,597.3,587.37,19365.03504045
50,2021-10-31,574.27,604.88,585.56,597.04,27794.77234543
51,2021-10-30,576.28,601.06,595.15,585.33,18967.0203097
52,2021-10-29,574.38,596.92,579.0,595.14,27737.72988838
53,2021-10-28,544.11,592.46,548.95,578.95,38444.59792441
54,2021-10-27,533.21,619.08,611.94,548.86,63082.41256745
55,2021-10-26,600.08,632.49,621.67,611.81,28489.05306571
56,2021-10-25,614.81,628.47,617.06,621.54,17520.59704252
57,2021-10-24,605.16,633.13,629.16,617.08,19628.3564758
58,2021-10-23,614.39,638.0,624.25,629.11,25458.77739352
59,2021-10-22,612.37,637.15,623.44,624.17,30245.47578266
60,2021-10-21,621.0,655.98,644.76,623.29,48728.67880672
61,2021-10-20,605.26,648.75,618.36,644.73,39173.14891641
62,2021-10-19,599.17,624.98,611.34,618.5,28593.55792132
63,2021-10-18,598.23,619.77,612.41,611.26,21400.05716202
64,2021-10-17,590.0,628.68,625.67,612.41,25785.94217942
65,2021-10-16,623.55,648.84,625.44,625.36,31255.94214588
66,2021-10-15,585.67,636.96,599.15,625.5,61588.48971314
67,2021-10-14,590.31,608.26,593.29,599.13,27975.34515364
68,2021-10-13,571.3,594.73,587.85,593.29,28417.74579548
69,2021-10-12,567.98,600.93,600.88,587.92,33094.97799
70,2021-10-11,576.59,618.42,584.67,600.93,35710.97439271
71,2021-10-10,582.47,623.31,615.38,585.11,30792.50752381
72,2021-10-09,591.58,625.0,596.66,615.27,38146.659467
73,2021-10-08,587.77,617.99,611.67,596.51,35208.37718908
74,2021-10-07,598.07,636.84,617.32,611.62,49347.90335678
75,2021-10-06,562.34,625.86,595.08,617.19,69567.36378291
76,2021-10-05,549.01,599.99,550.89,594.7,42712.06581392
77,2021-10-04,530.56,571.5,571.5,550.68,30933.74935466
78,2021-10-03,544.87,579.32,552.66,571.41,21629.24532481
79,2021-10-02,536.82,560.23,544.0,552.25,17997.25578292
80,2021-10-01,500.43,545.0,502.85,544.01,29999.5722749
81,2021-09-30,481.74,505.95,484.91,502.81,23643.71745727
82,2021-09-29,471.2,498.0,473.89,484.86,30368.58144308
83,2021-09-28,472.58,499.29,488.31,474.09,29725.67017242
84,2021-09-27,487.84,515.43,503.41,488.31,28097.4460837
85,2021-09-26,481.08,520.21,517.17,503.39,30975.61774183
86,2021-09-25,502.14,523.47,513.74,517.03,24296.19088635
87,2021-09-24,479.12,556.9,552.89,513.61,51736.52152477
88,2021-09-23,532.62,554.06,547.87,553.06,24981.52717905
89,2021-09-22,496.74,548.32,505.47,547.92,31196.62825873
90,2021-09-21,496.83,552.44,542.59,504.22,42351.9263722
91,2021-09-20,530.19,609.44,609.05,542.23,54274.66317539
92,2021-09-19,602.46,647.43,630.88,609.05,30005.35295841
93,2021-09-18,614.65,638.29,621.69,630.71,21257.04756273
94,2021-09-17,612.78,647.93,639.33,621.33,34163.40616144
95,2021-09-16,626.08,655.52,653.32,639.3,37151.50257434
96,2021-09-15,632.48,657.2,640.83,653.1,15232.011457
97,2021-09-14,608.93,643.15,614.45,640.94,21774.64440205
98,2021-09-13,591.55,661.22,646.37,614.35,41640.14087516
99,2021-09-12,623.2,655.28,636.48,646.55,16750.33187251
100,2021-09-11,625.7,647.89,628.56,636.48,14913.94509769
101,2021-09-10,618.22,673.85,661.39,628.72,21902.25061296
102,2021-09-09,655.43,673.71,662.92,661.28,23917.78274565
103,2021-09-08,644.19,680.1,673.52,662.92,37723.7484191
104,2021-09-07,582.28,788.27,785.19,673.48,78873.73065341
105,2021-09-06,741.61,804.17,765.0,784.93,55028.22331018
106,2021-09-05,698.71,767.81,709.58,765.18,38517.7745923
107,2021-09-04,696.85,735.08,714.13,709.53,33700.75508649
108,2021-09-03,651.35,721.81,664.69,713.91,56377.39879882
109,2021-09-02,652.69,674.47,655.82,664.59,27487.99648269
110,2021-09-01,626.13,657.44,636.58,655.74,29433.51234349
111,2021-08-31,624.28,651.53,632.9,636.82,28311.88752953
112,2021-08-30,630.72,665.67,659.74,633.0,33184.75602956
113,2021-08-29,646.73,692.83,647.06,659.64,50179.3479553
114,2021-08-28,622.73,647.15,636.15,646.99,17847.52613722
115,2021-08-27,596.16,636.63,606.46,635.98,24600.55774778
116,2021-08-26,605.13,656.56,650.61,606.26,32878.51860628
117,2021-08-25,626.87,659.05,636.61,651.15,21902.52987456
118,2021-08-24,633.83,684.07,678.53,637.44,30894.42797158
119,2021-08-23,664.36,694.93,672.86,678.63,26986.85641345
120,2021-08-22,652.85,690.0,675.86,672.42,18281.00010719
121,2021-08-21,671.92,700.46,694.42,675.8,25283.30500855
122,2021-08-20,652.35,700.21,659.91,694.41,26956.21121327
123,2021-08-19,619.71,660.19,631.75,660.19,21956.46527922
124,2021-08-18,620.14,655.45,638.12,631.94,34231.61019384
125,2021-08-17,637.66,691.28,673.27,638.77,44051.37927661
126,2021-08-16,673.25,715.0,703.6,673.58,34502.28648577
127,2021-08-15,672.79,709.79,692.16,703.59,37366.61259082
128,2021-08-14,642.55,693.21,654.77,692.35,34118.10006023
129,2021-08-13,601.85,655.71,606.5,654.95,44071.27831011
130,2021-08-12,592.29,649.96,620.57,606.51,33508.0701133
131,2021-08-11,590.65,632.98,592.12,620.74,33393.22253983
132,2021-08-10,573.69,606.87,591.5,592.43,29755.81142868
133,2021-08-09,543.26,601.11,556.14,591.62,41690.11731478
134,2021-08-08,555.0,590.09,583.99,556.3,25963.14415622
135,2021-08-07,553.83,590.89,557.69,584.14,34543.85330798
136,2021-08-06,537.05,561.0,549.0,557.61,30231.54619369
137,2021-08-05,522.91,550.88,545.62,548.99,31594.4012852
138,2021-08-04,524.68,552.6,538.5,545.62,24399.41687665
139,2021-08-03,521.73,551.95,543.36,538.5,25330.12437589
140,2021-08-02,519.75,567.44,526.46,543.31,37887.26722357
141,2021-08-01,514.08,563.56,546.2,526.31,30232.43438011
142,2021-07-31,537.19,559.48,553.32,546.05,20646.20359136
143,2021-07-30,517.66,553.57,539.0,553.24,32537.0753777
144,2021-07-29,498.77,547.22,511.9,539.0,37129.24259145
145,2021-07-28,489.94,519.5,502.14,511.9,41215.26768635
146,2021-07-27,467.61,504.12,481.42,502.14,39152.35311024
147,2021-07-26,453.28,518.03,455.44,481.32,65220.43007622
148,2021-07-25,441.66,459.99,459.05,455.47,18280.94806124
149,2021-07-24,450.39,465.0,455.14,459.08,19567.40004677
150,2021-07-23,431.41,456.32,442.18,454.97,12156.81386999
151,2021-07-22,424.34,445.49,430.83,442.01,12666.01113249
152,2021-07-21,392.23,435.63,398.67,431.01,22213.75139814
153,2021-07-20,384.26,422.29,415.04,398.67,34660.28743033
154,2021-07-19,413.11,441.52,438.07,414.97,18538.29277213
155,2021-07-18,431.95,453.48,436.36,438.29,10434.9470256
156,2021-07-17,430.15,446.84,438.28,436.09,20194.13848897
157,2021-07-16,436.97,464.65,455.77,438.14,17270.2681479
158,2021-07-15,443.83,473.76,467.2,455.75,18984.2687905
159,2021-07-14,443.78,478.34,465.1,467.2,22588.20625937
160,2021-07-13,459.93,484.69,479.45,465.05,20264.49297474
161,2021-07-12,471.25,509.09,498.15,479.92,17509.62584202
162,2021-07-11,489.29,503.75,497.28,498.15,11165.78745128
163,2021-07-10,483.86,511.3,504.46,497.27,14572.50852091
164,2021-07-09,470.84,510.24,490.24,504.38,22147.52867419
165,2021-07-08,479.47,511.0,508.21,490.38,22132.93324675
166,2021-07-07,505.47,537.99,511.13,509.09,24444.2759977
167,2021-07-06,500.0,525.89,504.57,511.52,14905.45093201
168,2021-07-05,487.37,527.13,526.48,504.61,20641.42489021
169,2021-07-04,495.51,541.85,505.74,526.96,21089.13944032
170,2021-07-03,488.15,514.72,495.98,505.41,13967.9481143
171,2021-07-02,475.84,504.81,496.62,496.14,21351.64244986
