,Date,Open,High,Low,Close,Volume
0,2021-11-06,0.967,1.019,0.97,0.992,3513381.39
1,2021-11-05,0.951,1.037,0.976,0.969,10670915.36
2,2021-11-04,0.929,1.034,0.968,0.976,14119606.93
3,2021-11-03,0.937,1.042,1.034,0.968,14030510.73
4,2021-11-02,1.009,1.127,1.023,1.033,18510613.18
5,2021-11-01,0.959,1.099,0.994,1.023,24572287.49
6,2021-10-31,0.891,1.45,1.244,0.994,66713655.21
7,2021-10-30,0.786,1.55,0.854,1.244,112826210.95
8,2021-10-29,0.692,0.923,0.695,0.854,38036760.6
9,2021-10-28,0.632,0.704,0.64,0.693,5404348.15
10,2021-10-27,0.637,0.731,0.713,0.638,6242640.08
11,2021-10-26,0.7,0.742,0.704,0.713,5083444.18
12,2021-10-25,0.684,0.704,0.688,0.702,2851358.5
13,2021-10-24,0.677,0.719,0.711,0.689,2386261.12
14,2021-10-23,0.691,0.717,0.698,0.713,1535293.47
15,2021-10-22,0.689,0.716,0.69,0.698,1774188.54
16,2021-10-21,0.687,0.729,0.712,0.691,3947388.46
17,2021-10-20,0.672,0.713,0.68,0.711,2989162.73
18,2021-10-19,0.672,0.699,0.681,0.681,2286435.8
19,2021-10-18,0.671,0.696,0.692,0.681,2482061.03
20,2021-10-17,0.673,0.719,0.718,0.691,2001607.78
21,2021-10-16,0.69,0.743,0.693,0.717,4182660.22
22,2021-10-15,0.67,0.709,0.703,0.692,4385580.86
23,2021-10-14,0.694,0.725,0.707,0.703,2106005.47
24,2021-10-13,0.683,0.71,0.695,0.707,2092576.07
25,2021-10-12,0.664,0.703,0.702,0.696,2295207.57
26,2021-10-11,0.689,0.738,0.718,0.703,2894170.68
27,2021-10-10,0.711,0.764,0.763,0.719,1547308.78
28,2021-10-09,0.734,0.772,0.748,0.762,1830211.21
29,2021-10-08,0.733,0.783,0.733,0.749,3325176.49
30,2021-10-07,0.713,0.739,0.735,0.733,2515431.6
31,2021-10-06,0.693,0.747,0.742,0.735,3217164.49
32,2021-10-05,0.701,0.744,0.708,0.742,2550207.36
33,2021-10-04,0.68,0.731,0.731,0.707,3314834.48
34,2021-10-03,0.693,0.739,0.709,0.73,1969171.95
35,2021-10-02,0.669,0.731,0.681,0.707,3091523.78
36,2021-10-01,0.621,0.682,0.633,0.681,2666693.25
37,2021-09-30,0.591,0.643,0.594,0.632,3342920.25
38,2021-09-29,0.578,0.608,0.581,0.595,1969455.51
39,2021-09-28,0.579,0.617,0.608,0.581,2589721.6
40,2021-09-27,0.606,0.654,0.639,0.607,1542393.61
41,2021-09-26,0.596,0.657,0.643,0.639,1877104.47
42,2021-09-25,0.629,0.66,0.654,0.644,1529746.5
43,2021-09-24,0.613,0.706,0.702,0.654,2792726.55
44,2021-09-23,0.674,0.719,0.685,0.704,2398324.3
45,2021-09-22,0.595,0.687,0.607,0.684,2555804.52
46,2021-09-21,0.598,0.675,0.652,0.607,3639776.44
47,2021-09-20,0.631,0.741,0.739,0.651,5270959.07
48,2021-09-19,0.725,0.756,0.755,0.739,1276956.65
49,2021-09-18,0.741,0.774,0.751,0.755,1737749.34
50,2021-09-17,0.739,0.781,0.774,0.752,2183450.5
51,2021-09-16,0.756,0.809,0.794,0.775,2630422.18
52,2021-09-15,0.773,0.799,0.782,0.793,2208372.29
53,2021-09-14,0.748,0.786,0.754,0.782,1868532.54
54,2021-09-13,0.715,0.815,0.808,0.754,3266348.03
55,2021-09-12,0.758,0.815,0.774,0.809,1807520.22
56,2021-09-11,0.755,0.796,0.763,0.773,1546473.28
57,2021-09-10,0.738,0.842,0.812,0.763,5171330.66
58,2021-09-09,0.759,0.843,0.774,0.812,4882510.46
59,2021-09-08,0.701,0.799,0.779,0.776,4582792.95
60,2021-09-07,0.69,0.958,0.956,0.778,7878428.7
61,2021-09-06,0.918,0.99,0.985,0.956,2671413.8
62,2021-09-05,0.908,1.003,0.921,0.984,4804585.64
63,2021-09-04,0.877,0.952,0.879,0.921,5788280.7
64,2021-09-03,0.831,0.887,0.85,0.88,2701385.06
65,2021-09-02,0.84,0.871,0.865,0.849,2477549.67
66,2021-09-01,0.799,0.866,0.814,0.864,2733654.81
67,2021-08-31,0.78,0.846,0.792,0.813,2821835.81
68,2021-08-30,0.781,0.847,0.815,0.793,2696719.08
69,2021-08-29,0.795,0.837,0.821,0.815,1167007.53
70,2021-08-28,0.807,0.848,0.843,0.82,953839.28
71,2021-08-27,0.76,0.847,0.793,0.845,2007518.13
72,2021-08-26,0.784,0.868,0.864,0.795,2413249.19
73,2021-08-25,0.791,0.864,0.819,0.862,3035542.36
74,2021-08-24,0.8,0.9,0.897,0.819,4420339.8
75,2021-08-23,0.843,0.908,0.871,0.896,4684359.94
76,2021-08-22,0.778,0.891,0.781,0.869,8310062.75
77,2021-08-21,0.762,0.807,0.784,0.78,1913312.44
78,2021-08-20,0.745,0.788,0.757,0.784,2811688.91
79,2021-08-19,0.698,0.758,0.719,0.758,2985924.67
80,2021-08-18,0.694,0.745,0.737,0.716,2286008.19
81,2021-08-17,0.732,0.814,0.783,0.736,3330829.48
82,2021-08-16,0.772,0.827,0.815,0.785,3006470.9
83,2021-08-15,0.753,0.819,0.78,0.812,3167617.9
84,2021-08-14,0.742,0.793,0.791,0.78,2393417.81
85,2021-08-13,0.709,0.791,0.716,0.789,3099523.57
86,2021-08-12,0.69,0.775,0.742,0.714,3111777.41
87,2021-08-11,0.718,0.78,0.724,0.745,4500572.2
88,2021-08-10,0.689,0.726,0.702,0.724,2973007.77
89,2021-08-09,0.648,0.712,0.677,0.702,3957199.31
90,2021-08-08,0.665,0.733,0.722,0.676,4155748.02
91,2021-08-07,0.687,0.738,0.696,0.721,3808902.75
92,2021-08-06,0.661,0.707,0.678,0.696,2223323.53
93,2021-08-05,0.647,0.692,0.67,0.679,3894301.48
94,2021-08-04,0.629,0.681,0.642,0.671,2881035.4
95,2021-08-03,0.616,0.662,0.657,0.642,1750883.12
96,2021-08-02,0.638,0.672,0.66,0.656,2490107.94
97,2021-08-01,0.644,0.734,0.653,0.659,7639603.04
98,2021-07-31,0.607,0.66,0.615,0.651,2807081.83
99,2021-07-30,0.573,0.62,0.597,0.615,2093477.11
100,2021-07-29,0.557,0.602,0.572,0.595,1305293.64
101,2021-07-28,0.552,0.586,0.573,0.571,1694075.03
102,2021-07-27,0.536,0.579,0.549,0.573,1824358.44
103,2021-07-26,0.54,0.599,0.543,0.547,3601579.11
104,2021-07-25,0.522,0.548,0.536,0.543,923818.75
105,2021-07-24,0.52,0.556,0.527,0.536,2126770.69
106,2021-07-23,0.501,0.53,0.514,0.527,1899076.91
107,2021-07-22,0.495,0.523,0.503,0.514,1303516.22
108,2021-07-21,0.457,0.508,0.466,0.503,2643587.55
109,2021-07-20,0.456,0.502,0.495,0.466,3082113.75
110,2021-07-19,0.487,0.52,0.518,0.495,3333299.22
111,2021-07-18,0.515,0.555,0.534,0.519,3385939.85
112,2021-07-17,0.531,0.603,0.549,0.534,6901612.38
113,2021-07-16,0.494,0.58,0.507,0.549,5765043.26
114,2021-07-15,0.498,0.54,0.532,0.506,2135678.71
115,2021-07-14,0.498,0.538,0.535,0.532,1859082.18
116,2021-07-13,0.526,0.553,0.549,0.535,2281044.85
117,2021-07-12,0.54,0.572,0.562,0.548,1820469.06
118,2021-07-11,0.547,0.567,0.558,0.562,1339660.77
119,2021-07-10,0.548,0.58,0.57,0.558,1487723.31
120,2021-07-09,0.538,0.574,0.569,0.57,2119643.55
121,2021-07-08,0.561,0.617,0.612,0.568,3623645.23
122,2021-07-07,0.587,0.648,0.592,0.612,6244822.79
