,Date,Open,High,Low,Close,Volume
0,2021-11-06,1.167,1.3007,1.1819,1.2826,27647956.077277
1,2021-11-05,1.0837,1.4916,1.1197,1.1825,130738360.924894
2,2021-11-04,1.0621,1.37,1.1702,1.12,91796301.278977
3,2021-11-03,1.1368,1.589,1.433,1.1702,172926500.906326
4,2021-11-02,0.9261,1.9343,1.0233,1.4339,424523138.950686
5,2021-11-01,0.6108,1.1762,0.6406,1.0222,350905392.197299
6,2021-10-31,0.5408,0.6461,0.5495,0.6406,39272782.663799
7,2021-10-30,0.5329,0.6458,0.5501,0.5492,79009043.476427
8,2021-10-29,0.5,0.5976,0.5396,0.5503,82711880.549686
9,2021-10-28,0.3703,0.6074,0.3742,0.5402,145675155.87505
10,2021-10-27,0.3667,0.4468,0.4298,0.3742,20516503.445674
11,2021-10-26,0.4232,0.441,0.4279,0.4302,12794638.964854
12,2021-10-25,0.4133,0.4293,0.4161,0.4279,5153085.228151
13,2021-10-24,0.4063,0.436,0.4333,0.4159,6845473.892877
14,2021-10-23,0.4208,0.438,0.4267,0.4331,11738892.942908
15,2021-10-22,0.4059,0.4341,0.4143,0.4259,14904748.80955
16,2021-10-21,0.4111,0.444,0.4361,0.4142,11334777.960825
17,2021-10-20,0.4224,0.4421,0.4287,0.4363,7064764.572041
18,2021-10-19,0.42,0.4377,0.4316,0.4288,8058661.818036
19,2021-10-18,0.42,0.4634,0.4523,0.432,20549352.02089
20,2021-10-17,0.4121,0.5183,0.421,0.4519,60166559.095234
21,2021-10-16,0.4118,0.467,0.4144,0.4212,28745760.814641
22,2021-10-15,0.3701,0.495,0.3794,0.4143,42042269.739271
23,2021-10-14,0.3757,0.3958,0.3821,0.3794,6701755.245887
24,2021-10-13,0.3637,0.3827,0.3724,0.382,6167322.605692
25,2021-10-12,0.349,0.3775,0.3695,0.3729,8682422.247967
26,2021-10-11,0.3608,0.3896,0.3831,0.3695,10904286.40053
27,2021-10-10,0.3805,0.4169,0.4105,0.3837,5523240.570155
28,2021-10-09,0.3959,0.4301,0.4029,0.4105,10460475.60351
29,2021-10-08,0.389,0.419,0.3955,0.4032,12895472.557886
30,2021-10-07,0.3835,0.4008,0.3931,0.3952,7387082.695985
31,2021-10-06,0.3807,0.4128,0.4098,0.3931,10727026.914719
32,2021-10-05,0.3961,0.415,0.3995,0.4095,6511008.517904
33,2021-10-04,0.383,0.4118,0.4118,0.3996,9491875.400914
34,2021-10-03,0.3891,0.43,0.3981,0.4118,13025444.319747
35,2021-10-02,0.3842,0.4114,0.3888,0.3981,8455472.051144
36,2021-10-01,0.3635,0.391,0.3656,0.3887,7574683.560715
37,2021-09-30,0.3536,0.372,0.3544,0.3656,4581563.227333
38,2021-09-29,0.3498,0.3669,0.351,0.3548,3409433.830611
39,2021-09-28,0.3491,0.3731,0.3665,0.3512,6356950.584075
40,2021-09-27,0.3652,0.3839,0.3689,0.3665,5564159.035228
41,2021-09-26,0.3539,0.3863,0.3849,0.3689,8345669.963746
42,2021-09-25,0.37,0.3928,0.3802,0.3853,5982881.238459
43,2021-09-24,0.3686,0.4119,0.4113,0.3801,10936979.868902
44,2021-09-23,0.3969,0.4159,0.4101,0.4108,4758864.587052
45,2021-09-22,0.3695,0.4113,0.3766,0.4109,8440442.501004
46,2021-09-21,0.3672,0.4152,0.4017,0.3767,10378687.311312
47,2021-09-20,0.3888,0.4515,0.4509,0.4014,17837100.801683
48,2021-09-19,0.4452,0.4716,0.4611,0.4498,10749502.111156
49,2021-09-18,0.4488,0.4678,0.4641,0.4608,4113684.009191
50,2021-09-17,0.4475,0.4758,0.4719,0.4641,10247170.5508
51,2021-09-16,0.4571,0.5139,0.499,0.4716,13990476.034615
52,2021-09-15,0.4602,0.5148,0.4692,0.4993,18452746.344362
53,2021-09-14,0.4259,0.4863,0.4344,0.4681,14738170.808556
54,2021-09-13,0.4134,0.4895,0.4832,0.434,16613127.748386
55,2021-09-12,0.421,0.5292,0.4381,0.4837,42170299.714861
56,2021-09-11,0.4128,0.47,0.417,0.438,12078515.225125
57,2021-09-10,0.4038,0.4711,0.449,0.4165,14252776.785387
58,2021-09-09,0.4291,0.4798,0.4361,0.449,16040348.518872
59,2021-09-08,0.3933,0.4915,0.4068,0.436,42143041.461111
60,2021-09-07,0.3745,0.5075,0.5057,0.4065,39898439.311779
61,2021-09-06,0.4672,0.5333,0.5234,0.5053,13128571.349389
62,2021-09-05,0.503,0.5359,0.509,0.5232,14814911.972999
63,2021-09-04,0.5033,0.5237,0.5144,0.5092,13250445.219056
64,2021-09-03,0.4962,0.5311,0.5289,0.5143,13324576.473231
65,2021-09-02,0.5262,0.5499,0.5362,0.5291,14612586.760889
66,2021-09-01,0.512,0.566,0.5567,0.5361,20649042.830993
67,2021-08-31,0.5157,0.5629,0.5354,0.5564,25688623.143487
68,2021-08-30,0.5264,0.599,0.554,0.5359,48740483.266995
69,2021-08-29,0.5176,0.7469,0.5529,0.5544,108696000.844746
70,2021-08-28,0.4875,0.5727,0.4965,0.5529,28264728.688006
71,2021-08-27,0.4814,0.54,0.4944,0.4969,37292377.282059
72,2021-08-26,0.4459,0.52,0.4645,0.4935,41400397.570411
73,2021-08-25,0.4392,0.4993,0.4582,0.4646,23477472.89077
74,2021-08-24,0.4404,0.54,0.5073,0.4583,45566997.905046
