,Date,Open,High,Low,Close,Volume
0,2021-12-20,0.35,0.3667,0.3642,0.3597,779919
1,2021-12-19,0.36,0.369,0.3661,0.3635,940517
2,2021-12-18,0.35,0.368,0.3547,0.3665,1758123
3,2021-12-17,0.3464,0.3734,0.3696,0.3545,2046479
4,2021-12-16,0.3672,0.3844,0.3712,0.37,1365073
5,2021-12-15,0.3387,0.3899,0.3507,0.3716,3146175
6,2021-12-14,0.3452,0.359,0.3576,0.3514,1873300
7,2021-12-13,0.3545,0.3989,0.3911,0.3576,2814448
8,2021-12-12,0.3896,0.4006,0.3918,0.3911,1207273
9,2021-12-11,0.3807,0.3941,0.3833,0.3918,1144490
10,2021-12-10,0.3831,0.412,0.4051,0.3831,2152804
11,2021-12-09,0.3963,0.4426,0.4362,0.4046,2744638
12,2021-12-08,0.4241,0.44,0.4277,0.4359,1365913
13,2021-12-07,0.4267,0.4458,0.4316,0.4273,1526711
14,2021-12-06,0.4093,0.4443,0.4428,0.4323,3721988
15,2021-12-05,0.4268,0.4554,0.4437,0.4424,1911567
16,2021-12-04,0.4092,0.4931,0.4926,0.443,3098647
17,2021-12-03,0.4785,0.52,0.506,0.4927,2502910
18,2021-12-02,0.5048,0.5304,0.5292,0.5057,3070549
19,2021-12-01,0.5266,0.5719,0.5548,0.5287,3746788
20,2021-11-30,0.5468,0.5884,0.5592,0.5548,6287461
21,2021-11-29,0.5053,0.5989,0.5091,0.5592,11406715
22,2021-11-28,0.485,0.5093,0.505,0.5093,1895196
23,2021-11-27,0.4855,0.5214,0.4879,0.505,4264152
24,2021-11-26,0.4668,0.5329,0.5264,0.4872,4547613
25,2021-11-25,0.494,0.5348,0.5071,0.5268,4540233
26,2021-11-24,0.5,0.529,0.5237,0.5075,2999141
27,2021-11-23,0.5154,0.5513,0.517,0.5236,2159863
28,2021-11-22,0.5168,0.547,0.547,0.5169,1350382
29,2021-11-21,0.5455,0.5676,0.5549,0.547,1528805
30,2021-11-20,0.5356,0.56,0.5459,0.555,1726954
31,2021-11-19,0.512,0.5497,0.5232,0.5459,2032792
32,2021-11-18,0.5175,0.5851,0.5749,0.5226,4203623
33,2021-11-17,0.5295,0.6039,0.5427,0.5753,6815386
34,2021-11-16,0.5355,0.579,0.5785,0.5431,3081948
35,2021-11-15,0.577,0.6064,0.5903,0.5783,3677597
36,2021-11-14,0.5727,0.5938,0.5903,0.5892,1848710
37,2021-11-13,0.5844,0.6027,0.5968,0.5895,2122541
38,2021-11-12,0.58,0.6217,0.6117,0.5976,2748251
39,2021-11-11,0.5852,0.636,0.6012,0.6117,4208101
40,2021-11-10,0.5944,0.675,0.6144,0.6012,9567596
41,2021-11-09,0.6136,0.628,0.6214,0.6136,6499554
42,2021-11-08,0.6036,0.6265,0.6211,0.6214,6068876
43,2021-11-07,0.6133,0.6353,0.6158,0.6213,4737167
44,2021-11-06,0.6142,0.6377,0.6281,0.6157,3501888
45,2021-11-05,0.6265,0.6775,0.6645,0.6299,5630892
46,2021-11-04,0.6413,0.6936,0.6506,0.6619,10142412
47,2021-11-03,0.65,0.7108,0.6847,0.6506,13688520
48,2021-11-02,0.6522,0.7131,0.6929,0.6847,19463640
49,2021-11-01,0.5882,0.75,0.6068,0.6929,14720997
50,2021-10-31,0.5557,0.9,0.6617,0.6062,40466308
51,2021-10-30,0.5209,0.6976,0.5372,0.6594,25624228
52,2021-10-29,0.5106,0.5745,0.5364,0.5372,10366366
53,2021-10-28,0.5177,0.5515,0.5204,0.5364,6096901
54,2021-10-27,0.5166,0.5798,0.5675,0.52,6338702
55,2021-10-26,0.5586,0.584,0.5765,0.5675,4922918
56,2021-10-25,0.5734,0.5939,0.5781,0.5758,2640533
57,2021-10-24,0.5644,0.6159,0.6018,0.5786,3498345
58,2021-10-23,0.5913,0.6134,0.5954,0.6022,2120527
59,2021-10-22,0.5881,0.6237,0.607,0.5961,2844025
60,2021-10-21,0.6052,0.6699,0.6418,0.6073,5636854
61,2021-10-20,0.6113,0.6524,0.6236,0.6402,4697229
62,2021-10-19,0.6066,0.6335,0.6263,0.6253,3780544
63,2021-10-18,0.61,0.72,0.6424,0.6266,11669917
64,2021-10-17,0.5836,0.6848,0.5892,0.6411,8270827
65,2021-10-16,0.5774,0.649,0.5858,0.5892,8053985
66,2021-10-15,0.5405,0.6517,0.5585,0.5858,11126673
67,2021-10-14,0.5457,0.5763,0.5532,0.5588,2396010
68,2021-10-13,0.5303,0.5544,0.5513,0.5532,1760599
69,2021-10-12,0.5439,0.5743,0.574,0.5506,1488150
70,2021-10-11,0.5554,0.5855,0.5606,0.574,2545864
71,2021-10-10,0.5366,0.5961,0.5666,0.561,2980449
72,2021-10-09,0.5496,0.575,0.5527,0.5673,2254464
73,2021-10-08,0.5449,0.5706,0.548,0.5532,2975877
74,2021-10-07,0.5365,0.5576,0.5563,0.5479,2977184
75,2021-10-06,0.5418,0.5878,0.5766,0.5559,3613226
76,2021-10-05,0.5521,0.5795,0.5588,0.5761,3129707
77,2021-10-04,0.54,0.5818,0.5812,0.5578,5533060
78,2021-10-03,0.5746,0.5938,0.5868,0.5832,2519486
79,2021-10-02,0.5612,0.6,0.5811,0.5859,2804713
80,2021-10-01,0.5366,0.5859,0.5411,0.5812,3061657
81,2021-09-30,0.5233,0.5879,0.5253,0.5411,4297682
82,2021-09-29,0.5142,0.5429,0.5231,0.5253,2601746
83,2021-09-28,0.5223,0.549,0.5437,0.5232,1798011
84,2021-09-27,0.5431,0.5978,0.5825,0.5438,2751619
85,2021-09-26,0.532,0.5888,0.5659,0.5825,3637696
86,2021-09-25,0.5424,0.5747,0.5693,0.5668,2545137
87,2021-09-24,0.5243,0.6074,0.5953,0.5694,3691140
88,2021-09-23,0.581,0.6033,0.5906,0.5953,2034082
89,2021-09-22,0.5427,0.5969,0.5479,0.5899,2218960
