,Date,Open,High,Low,Close,Volume
0,2021-12-20,2.421,2.58,2.577,2.438,574889.25
1,2021-12-19,2.511,2.702,2.564,2.582,1297130.6
2,2021-12-18,2.375,2.748,2.473,2.567,3033799.28
3,2021-12-17,2.199,2.486,2.273,2.476,983158.27
4,2021-12-16,2.271,2.377,2.313,2.273,637121.86
5,2021-12-15,2.133,2.36,2.162,2.314,938919.82
6,2021-12-14,2.11,2.206,2.165,2.163,610248.73
7,2021-12-13,2.16,2.44,2.426,2.162,1001438.33
8,2021-12-12,2.414,2.56,2.544,2.424,978400.65
9,2021-12-11,2.522,2.893,2.765,2.538,2085340.05
10,2021-12-10,2.376,2.88,2.377,2.77,7193595.33
11,2021-12-09,2.087,2.647,2.211,2.382,3490833.61
12,2021-12-08,2.089,2.263,2.153,2.211,1128392.94
13,2021-12-07,2.118,2.235,2.189,2.158,980864.85
14,2021-12-06,2.103,2.227,2.227,2.189,1290645.86
15,2021-12-05,2.206,2.406,2.33,2.227,920586.29
16,2021-12-04,2.13,2.688,2.68,2.327,1672424.3
17,2021-12-03,2.603,2.839,2.646,2.687,1568287.36
18,2021-12-02,2.611,2.719,2.719,2.648,956787.02
19,2021-12-01,2.68,2.838,2.711,2.721,1815896.09
20,2021-11-30,2.657,2.762,2.674,2.705,892208.46
21,2021-11-29,2.612,2.806,2.64,2.676,1422402.57
22,2021-11-28,2.517,2.655,2.655,2.64,978493.09
23,2021-11-27,2.595,2.724,2.617,2.656,858253.32
24,2021-11-26,2.59,2.848,2.789,2.617,988023.39
25,2021-11-25,2.658,2.816,2.7,2.789,901238.68
26,2021-11-24,2.673,2.832,2.832,2.699,730190.82
27,2021-11-23,2.726,2.862,2.8,2.837,754606.82
28,2021-11-22,2.776,2.944,2.938,2.8,706152.85
29,2021-11-21,2.864,3.124,2.999,2.933,1507833.62
30,2021-11-20,2.756,3.046,2.758,3.007,1482607.23
31,2021-11-19,2.606,2.786,2.648,2.759,736597.67
32,2021-11-18,2.637,2.864,2.831,2.648,837027.57
33,2021-11-17,2.743,2.899,2.801,2.834,697341.27
34,2021-11-16,2.76,3.095,3.095,2.8,2078659.54
35,2021-11-15,3.044,3.154,3.12,3.095,594721.85
36,2021-11-14,3.063,3.216,3.147,3.116,673120.77
37,2021-11-13,3.116,3.207,3.166,3.148,817880.1
38,2021-11-12,3.122,3.322,3.309,3.166,888631.17
39,2021-11-11,3.262,3.397,3.322,3.312,868522.61
40,2021-11-10,3.2,3.8,3.669,3.323,2202006.91
41,2021-11-09,3.48,3.824,3.61,3.668,2191115.94
42,2021-11-08,3.352,3.65,3.448,3.609,2559485.89
43,2021-11-07,3.364,3.578,3.532,3.448,1142610.66
44,2021-11-06,3.257,3.662,3.34,3.534,2018739.77
45,2021-11-05,3.323,3.551,3.528,3.336,1447442.66
46,2021-11-04,3.383,3.919,3.768,3.524,3373117.69
47,2021-11-03,3.148,4.136,3.191,3.774,7147677.65
48,2021-11-02,3.061,3.299,3.117,3.193,1368120.78
49,2021-11-01,3.02,3.168,3.145,3.118,1059817.73
50,2021-10-31,3.051,3.354,3.261,3.146,1394706.37
51,2021-10-30,3.07,3.384,3.08,3.259,1816960.63
52,2021-10-29,2.92,3.293,2.981,3.081,2366244.24
53,2021-10-28,2.772,3.03,2.783,2.981,1771504.22
54,2021-10-27,2.759,3.031,3.022,2.783,1302344.15
55,2021-10-26,2.99,3.15,3.044,3.021,1467277.69
56,2021-10-25,2.959,3.083,2.982,3.044,1237659.88
57,2021-10-24,2.932,3.148,3.135,2.982,963311.66
58,2021-10-23,3.065,3.37,3.284,3.131,1329140.42
59,2021-10-22,2.989,3.442,2.991,3.287,3641489.1
60,2021-10-21,2.944,3.1,3.037,2.994,1044309.5
61,2021-10-20,2.912,3.12,2.932,3.035,1064686.14
62,2021-10-19,2.884,3.022,2.932,2.93,1041488.82
63,2021-10-18,2.88,3.065,2.947,2.933,1218956.69
64,2021-10-17,2.869,3.107,3.084,2.946,1249909.19
65,2021-10-16,3.006,3.52,3.047,3.079,4316052.47
66,2021-10-15,2.758,3.089,2.904,3.05,2593492.52
67,2021-10-14,2.794,2.954,2.808,2.908,1122309.24
68,2021-10-13,2.732,2.896,2.831,2.806,891308.77
69,2021-10-12,2.684,2.845,2.832,2.829,1094448.69
70,2021-10-11,2.791,3.03,2.973,2.832,1369930.96
71,2021-10-10,2.959,3.292,3.285,2.974,987908.5
72,2021-10-09,3.111,3.336,3.168,3.285,1554207.67
73,2021-10-08,3.083,3.234,3.102,3.169,1427543.1
74,2021-10-07,3.01,3.786,3.085,3.101,6515560.35
75,2021-10-06,2.911,3.17,3.055,3.09,1406223.26
76,2021-10-05,2.96,3.068,2.979,3.053,830262.84
77,2021-10-04,2.923,3.056,3.045,2.979,579809.5
78,2021-10-03,3.006,3.103,3.077,3.043,657397.86
79,2021-10-02,2.985,3.127,3.046,3.076,824967.22
80,2021-10-01,2.837,3.381,2.862,3.047,848287.84
81,2021-09-30,2.764,2.91,2.764,2.862,603430.0
82,2021-09-29,2.756,2.86,2.756,2.768,490382.78
83,2021-09-28,2.75,2.932,2.905,2.758,714976.91
84,2021-09-27,2.899,3.016,2.922,2.904,418972.47
85,2021-09-26,2.83,3.039,3.039,2.919,1254487.92
86,2021-09-25,3.004,3.111,3.028,3.042,554465.84
87,2021-09-24,2.927,3.348,3.203,3.029,1887458.08
88,2021-09-23,3.133,3.248,3.207,3.201,795101.07
89,2021-09-22,2.99,3.397,3.011,3.208,867292.27
90,2021-09-21,2.983,3.24,3.17,3.011,1045027.29
91,2021-09-20,3.08,3.613,3.613,3.17,1279908.89
92,2021-09-19,3.606,3.849,3.743,3.61,835256.51
93,2021-09-18,3.483,4.29,3.494,3.74,1953059.12
94,2021-09-17,3.456,3.625,3.583,3.496,675979.85
95,2021-09-16,3.529,3.792,3.741,3.585,963643.05
96,2021-09-15,3.625,3.849,3.66,3.752,971840.76
97,2021-09-14,3.443,3.705,3.485,3.66,899177.51
98,2021-09-13,3.418,3.651,3.631,3.486,628043.1
99,2021-09-12,3.585,3.762,3.639,3.63,1063742.54
100,2021-09-11,3.602,4.139,4.001,3.639,1753262.03
101,2021-09-10,3.462,4.393,3.509,3.997,3729171.94
102,2021-09-09,3.405,3.565,3.485,3.509,2896237.25
103,2021-09-08,3.393,3.617,3.592,3.484,906975.44
104,2021-09-07,3.519,4.289,4.149,3.591,1023452.17
105,2021-09-06,4.073,4.366,4.231,4.146,844147.21
106,2021-09-05,4.109,4.272,4.11,4.233,654728.01
107,2021-09-04,4.063,4.218,4.16,4.109,421784.43
108,2021-09-03,3.9,4.5,3.954,4.16,1769225.77
109,2021-09-02,3.943,4.112,4.064,3.951,619291.94
110,2021-09-01,3.897,4.108,3.954,4.065,1165439.61
111,2021-08-31,3.802,4.057,3.997,3.958,1582114.04
112,2021-08-30,3.973,4.24,4.235,3.997,952384.12
113,2021-08-29,4.07,4.51,4.127,4.235,1404632.83
114,2021-08-28,3.967,4.208,3.994,4.124,988814.78
115,2021-08-27,3.564,4.065,3.702,3.989,1111300.22
116,2021-08-26,3.682,4.095,4.028,3.706,687192.45
117,2021-08-25,3.86,4.102,3.991,4.028,724374.58
118,2021-08-24,3.952,4.438,4.13,3.99,1221123.69
119,2021-08-23,4.108,4.291,4.238,4.13,660074.55
120,2021-08-22,4.084,4.354,4.279,4.246,631647.53
121,2021-08-21,4.243,4.517,4.51,4.284,551892.24
122,2021-08-20,4.41,4.99,4.491,4.507,968994.9
123,2021-08-19,4.427,4.93,4.443,4.495,1844341.97
124,2021-08-18,3.969,4.79,4.145,4.444,1783713.74
125,2021-08-17,3.855,4.859,3.922,4.142,2840793.92
126,2021-08-16,3.9,4.208,4.027,3.922,818268.56
127,2021-08-15,3.806,4.062,4.015,4.02,488372.84
128,2021-08-14,3.695,4.183,3.807,4.005,1089843.18
129,2021-08-13,3.393,3.86,3.405,3.807,795824.45
130,2021-08-12,3.328,3.785,3.631,3.405,731509.39
131,2021-08-11,3.374,3.896,3.423,3.631,911930.07
132,2021-08-10,3.301,3.754,3.431,3.421,734885.14
133,2021-08-09,3.15,3.51,3.213,3.439,536932.53
