,Date,Open,High,Low,Close,Volume
0,2021-12-20,0.579,0.693,0.604,0.607,6703728.14
1,2021-12-19,0.593,0.617,0.603,0.604,2423678.96
2,2021-12-18,0.582,0.615,0.6,0.604,1219834.21
3,2021-12-17,0.582,0.635,0.619,0.6,2827657.0
4,2021-12-16,0.616,0.677,0.621,0.619,3397585.04
5,2021-12-15,0.568,0.638,0.609,0.621,3547763.29
6,2021-12-14,0.578,0.616,0.594,0.608,2772399.58
7,2021-12-13,0.581,0.687,0.682,0.594,3116896.37
8,2021-12-12,0.651,0.691,0.673,0.681,1516409.56
9,2021-12-11,0.621,0.689,0.637,0.674,3023700.62
10,2021-12-10,0.635,0.692,0.665,0.635,4323284.46
11,2021-12-09,0.664,0.74,0.734,0.665,4491384.0
12,2021-12-08,0.692,0.775,0.726,0.734,3793273.11
13,2021-12-07,0.711,0.771,0.747,0.727,3086063.4
14,2021-12-06,0.658,0.754,0.751,0.748,4460285.81
15,2021-12-05,0.71,0.821,0.805,0.752,4035744.68
16,2021-12-04,0.594,0.962,0.956,0.805,15339145.47
17,2021-12-03,0.926,1.07,1.0,0.957,9065909.52
18,2021-12-02,0.974,1.029,1.028,1.002,3490228.25
19,2021-12-01,0.996,1.088,1.003,1.028,6489375.97
20,2021-11-30,0.982,1.047,1.026,1.002,4037846.56
21,2021-11-29,1.002,1.06,1.032,1.028,4106889.98
22,2021-11-28,0.94,1.048,1.044,1.032,7036194.41
23,2021-11-27,1.001,1.106,1.007,1.045,7235715.49
24,2021-11-26,0.98,1.151,1.134,1.005,10012892.89
25,2021-11-25,1.113,1.259,1.178,1.135,17567982.25
26,2021-11-24,0.978,1.19,1.016,1.181,17741573.29
27,2021-11-23,0.972,1.04,1.024,1.015,5547719.5
28,2021-11-22,1.001,1.126,1.119,1.024,7522999.96
29,2021-11-21,1.08,1.218,1.134,1.12,13124912.48
30,2021-11-20,1.009,1.149,1.009,1.136,11187606.25
31,2021-11-19,0.939,1.059,0.986,1.007,8272469.94
32,2021-11-18,0.911,1.1,1.04,0.986,13226588.19
33,2021-11-17,0.912,1.077,0.95,1.039,10772434.23
34,2021-11-16,0.9,1.066,1.066,0.951,10250816.8
35,2021-11-15,1.062,1.185,1.126,1.066,5632614.56
36,2021-11-14,1.087,1.176,1.149,1.126,5420441.03
37,2021-11-13,1.138,1.264,1.191,1.149,5971743.69
38,2021-11-12,1.131,1.266,1.266,1.189,12367362.11
39,2021-11-11,1.073,1.5,1.086,1.267,66674257.77
40,2021-11-10,1.011,1.2,1.041,1.088,15719370.59
41,2021-11-09,1.035,1.115,1.054,1.042,6773392.17
42,2021-11-08,1.002,1.075,1.028,1.053,4725850.1
43,2021-11-07,0.985,1.037,1.001,1.028,3127185.92
44,2021-11-06,0.946,1.024,0.997,1.002,3175782.23
45,2021-11-05,0.984,1.087,1.054,0.997,5272276.99
46,2021-11-04,1.024,1.136,1.055,1.054,7240248.69
47,2021-11-03,1.013,1.14,1.133,1.054,9152602.09
48,2021-11-02,1.017,1.245,1.029,1.133,14560890.51
49,2021-11-01,0.955,1.094,1.01,1.028,11346156.74
50,2021-10-31,0.949,1.299,1.119,1.011,30130277.58
51,2021-10-30,0.861,1.21,0.895,1.121,33843155.61
52,2021-10-29,0.793,0.93,0.8,0.895,11625521.9
53,2021-10-28,0.745,0.809,0.75,0.8,5324307.44
54,2021-10-27,0.729,0.894,0.882,0.75,8987051.69
55,2021-10-26,0.821,0.89,0.837,0.881,5758906.7
56,2021-10-25,0.804,0.838,0.812,0.835,2153456.62
57,2021-10-24,0.788,0.836,0.831,0.812,2323597.25
58,2021-10-23,0.816,0.842,0.836,0.83,1695764.19
59,2021-10-22,0.823,0.868,0.831,0.837,2547450.15
60,2021-10-21,0.821,0.895,0.867,0.832,6307030.46
61,2021-10-20,0.821,0.878,0.833,0.869,5237381.75
62,2021-10-19,0.809,0.844,0.822,0.831,3647710.34
63,2021-10-18,0.792,0.846,0.837,0.822,4138762.29
64,2021-10-17,0.803,0.893,0.862,0.836,4918381.03
65,2021-10-16,0.826,0.925,0.835,0.861,9887727.83
66,2021-10-15,0.783,0.842,0.821,0.834,6340696.45
67,2021-10-14,0.802,0.846,0.821,0.819,3188031.73
68,2021-10-13,0.768,0.821,0.797,0.82,3980049.11
69,2021-10-12,0.744,0.805,0.804,0.796,4469961.65
70,2021-10-11,0.779,0.867,0.826,0.806,3915867.71
71,2021-10-10,0.82,0.896,0.896,0.825,3503036.43
72,2021-10-09,0.882,0.928,0.893,0.894,3769914.51
73,2021-10-08,0.885,0.944,0.902,0.892,4719290.44
74,2021-10-07,0.871,0.931,0.901,0.902,6148094.37
75,2021-10-06,0.851,0.935,0.932,0.9,6187850.42
76,2021-10-05,0.887,0.964,0.944,0.932,5819971.01
77,2021-10-04,0.81,0.956,0.853,0.944,14383222.08
78,2021-10-03,0.826,0.877,0.85,0.854,4408619.45
79,2021-10-02,0.812,0.906,0.853,0.849,5963569.28
80,2021-10-01,0.728,0.857,0.743,0.853,6910483.91
81,2021-09-30,0.704,0.746,0.707,0.743,2404315.94
82,2021-09-29,0.687,0.747,0.692,0.708,3248891.51
83,2021-09-28,0.688,0.743,0.715,0.693,3804932.81
84,2021-09-27,0.714,0.779,0.733,0.714,3163259.12
85,2021-09-26,0.681,0.768,0.759,0.733,4299911.31
86,2021-09-25,0.728,0.784,0.772,0.76,2804884.8
87,2021-09-24,0.706,0.882,0.866,0.771,7849077.97
88,2021-09-23,0.79,0.881,0.808,0.865,5114514.32
89,2021-09-22,0.698,0.816,0.719,0.806,5588566.63
90,2021-09-21,0.706,0.862,0.836,0.718,8254725.95
91,2021-09-20,0.801,1.017,1.015,0.836,8671790.65
92,2021-09-19,0.997,1.087,1.068,1.014,3462664.89
93,2021-09-18,1.034,1.144,1.061,1.068,5165743.88
94,2021-09-17,1.04,1.141,1.131,1.062,5914807.9
95,2021-09-16,1.01,1.24,1.038,1.132,15226411.69
96,2021-09-15,0.966,1.051,0.978,1.037,4883051.54
97,2021-09-14,0.912,0.99,0.921,0.979,3402086.02
98,2021-09-13,0.871,1.008,0.998,0.92,4253887.44
99,2021-09-12,0.92,1.029,0.949,0.996,3162131.35
100,2021-09-11,0.913,0.986,0.932,0.946,2841854.31
101,2021-09-10,0.903,1.049,1.004,0.93,5398115.23
102,2021-09-09,0.954,1.051,0.992,1.005,7595465.73
103,2021-09-08,0.887,1.062,1.009,0.994,9307732.45
104,2021-09-07,0.85,1.376,1.374,1.009,11346007.21
105,2021-09-06,1.279,1.41,1.337,1.373,5255607.21
106,2021-09-05,1.254,1.355,1.272,1.337,3663085.42
107,2021-09-04,1.248,1.377,1.359,1.272,3966297.42
108,2021-09-03,1.136,1.39,1.165,1.36,9917790.13
109,2021-09-02,1.13,1.209,1.175,1.165,3428162.32
110,2021-09-01,1.095,1.186,1.13,1.173,2764422.29
111,2021-08-31,1.111,1.235,1.191,1.129,4574355.33
112,2021-08-30,1.044,1.3,1.055,1.19,17893552.75
113,2021-08-29,1.028,1.101,1.09,1.055,1911279.22
114,2021-08-28,1.044,1.111,1.075,1.089,2302961.56
115,2021-08-27,0.967,1.09,1.018,1.075,3090637.58
116,2021-08-26,0.99,1.153,1.069,1.018,7740973.57
